chat_id,channel_identifier,condition,message,sender_id,receiver_id,session_time,segment
GSL_G.7_main_1,48239,exploit,alright,910349,554266,8.40375,early
GSL_G.7_main_1,48240,exploit,yes or like Omegle idk,840490,495254,8.4138,early
GSL_G.7_main_1,48241,exploit,tmi,910349,554266,8.432366666666667,early
GSL_G.7_main_1,48242,exploit,hehe,840490,495254,8.4456,early
GSL_G.7_main_1,48243,exploit,thursday,554266,391638,8.471616666666666,early
GSL_G.7_main_1,48244,exploit,the sleep is worth it,16853,495254,8.485466666666667,early
GSL_G.7_main_1,48245,exploit,im srtressed,554266,391638,8.5066,early
GSL_G.7_main_1,48246,exploit,whats ur major,16853,495254,8.539616666666667,early
GSL_G.7_main_1,48247,exploit,thanks!,143242,910349,8.578816666666667,early
GSL_G.7_main_1,48248,exploit,Nope just finished my last one. How about you?,706895,910349,8.5816,early
GSL_G.7_main_1,48249,exploit,i know nothing about coding not rlly a computer person,391638,16853,8.622966666666667,early
GSL_G.7_main_1,48250,exploit,"yes, especially without seeing everyones faces.",495254,143242,8.646766666666666,early
GSL_G.7_main_1,48251,exploit,lol,554266,910349,8.647316666666667,early
GSL_G.7_main_1,48252,exploit,srry,554266,910349,8.6621,early
GSL_G.7_main_1,48253,exploit,until med school haha,16853,260859,8.686616666666668,early
GSL_G.7_main_1,48254,exploit,it's going alright! very tired but im ok,143242,554266,8.8098,early
GSL_G.7_main_1,48255,exploit,"could not be me, i admire the pre meds but stay in my lane",16853,260859,8.8728,early
GSL_G.7_main_1,48256,exploit,Yeah lmao,260859,16853,8.903166666666667,early
GSL_G.7_main_1,48257,exploit,i think they went okay but it might be better if i don't think about it lol,79689,391638,9.001166666666666,early
GSL_G.7_main_1,48258,exploit,mmm not really I don't remember most of my dreams though I wish I did! do you have any?,840490,391638,9.012433333333334,early
GSL_G.7_main_1,48259,exploit,lucky i have one more that is later so i feel like im done but its a catfish,391638,910349,9.01825,early
GSL_G.7_main_1,48260,exploit,same so tired,554266,143242,9.036116666666667,early
GSL_G.7_main_1,48261,exploit,"I am definitely a talker, so when I found out about this I was happy",495254,143242,9.052483333333333,early
GSL_G.7_main_1,48262,exploit,yeah!!! in general this is just so much easier,143242,495254,9.077866666666667,early
GSL_G.7_main_1,48263,exploit,Honestly school isn't bad,260859,16853,9.093116666666667,early
GSL_G.7_main_1,48264,exploit,any exams soon?,554266,143242,9.1077,early
GSL_G.7_main_1,48265,exploit,ME TOO i love chatting,143242,495254,9.191783333333333,early
GSL_G.7_main_1,48266,exploit,i just went to bethany beach last summer,16853,143242,9.201016666666666,early
GSL_G.7_main_1,48267,exploit,no fr,495254,16853,9.20235,early
GSL_G.7_main_1,48268,exploit,Hi how are you,706895,495254,9.2176,early
GSL_G.7_main_1,48269,exploit,what is your actual favortie animal?,910349,554266,9.233866666666666,early
GSL_G.7_main_1,48270,exploit,oh wait you meant like goals,840490,391638,9.239216666666668,early
GSL_G.7_main_1,48271,exploit,a little too much maybe...,143242,495254,9.252833333333333,early
GSL_G.7_main_1,48272,exploit,It's just med school is where the fun begins lol,260859,16853,9.25795,early
GSL_G.7_main_1,48273,exploit,"the moose is cute btw, i'm a fan",79689,391638,9.301133333333333,early
GSL_G.7_main_1,48274,exploit,I am kinesiology,495254,16853,9.339966666666667,early
GSL_G.7_main_1,48275,exploit,SO MANY UNFORTUNATELY,143242,554266,9.350066666666667,early
GSL_G.7_main_1,48276,exploit,same here,910349,706895,9.365033333333333,early
GSL_G.7_main_1,48277,exploit,"def prefer the tropics haha, those delaware waves were intense!!",16853,143242,9.41645,early
GSL_G.7_main_1,48278,exploit,i like,554266,910349,9.417933333333334,early
GSL_G.7_main_1,48279,exploit,Hi how are you?,706895,79689,9.41825,early
GSL_G.7_main_1,48280,exploit,penguins,554266,910349,9.44295,early
GSL_G.7_main_1,48281,exploit,yeah meant goals lol,391638,840490,9.446083333333334,early
GSL_G.7_main_1,48282,exploit,dogs,554266,910349,9.466416666666667,early
GSL_G.7_main_1,48283,exploit,umm idk I kinda want to clone my dog like 12 times,840490,391638,9.498816666666666,early
GSL_G.7_main_1,48284,exploit,i have two midterms on the same day next week,143242,554266,9.520883333333334,early
GSL_G.7_main_1,48285,exploit,ah yeah thats the worst,910349,391638,9.5309,early
GSL_G.7_main_1,48286,exploit,hello bunny,79689,495254,9.556416666666667,early
GSL_G.7_main_1,48287,exploit,and dolphins,554266,910349,9.599766666666667,early
GSL_G.7_main_1,48288,exploit,how are you???,79689,495254,9.605383333333334,early
GSL_G.7_main_1,48289,exploit,REAL,391638,840490,9.608683333333333,early
GSL_G.7_main_1,48290,exploit,and then live alone and raise all of them,840490,391638,9.63605,early
GSL_G.7_main_1,48291,exploit,I have a 5pm discussion on thursday,910349,391638,9.648816666666667,early
GSL_G.7_main_1,48292,exploit,oh also otters,554266,910349,9.661066666666667,early
GSL_G.7_main_1,48293,exploit,Really,706895,391638,9.6692,early
GSL_G.7_main_1,48294,exploit,its terrible,910349,391638,9.683733333333333,early
GSL_G.7_main_1,48295,exploit,i love all animals,554266,910349,9.730333333333334,early
GSL_G.7_main_1,48296,exploit,oooh i rarely meet kinesiology students,16853,495254,9.74675,early
GSL_G.7_main_1,48297,exploit,omg we usually go to reheboth! but for sure the waves are SO INTENSE,143242,16853,9.763833333333332,early
GSL_G.7_main_1,48298,exploit,stop no it is so like omegle,495254,840490,9.810383333333334,early
GSL_G.7_main_1,48299,exploit,and then we can like buy a sled and go sledding and stuff,840490,391638,9.831316666666666,early
GSL_G.7_main_1,48300,exploit,are you pre-pT?,16853,495254,9.837683333333333,early
GSL_G.7_main_1,48301,exploit,didn't they get rid of it,495254,840490,9.925616666666667,early
GSL_G.7_main_1,48302,exploit,ahhh,554266,143242,9.94785,early
GSL_G.7_main_1,48303,exploit,"ah i see, whats ur major",16853,391638,9.977866666666667,early
GSL_G.7_main_1,48304,exploit,if only technology was there and affordable,391638,840490,9.985533333333333,early
GSL_G.7_main_1,48305,exploit,Do you think it's allergies?,706895,391638,9.989666666666666,early
GSL_G.7_main_1,48306,exploit,wbu?,143242,554266,10.040283333333333,middle
GSL_G.7_main_1,48307,exploit,what if you had to pick one,910349,554266,10.05375,middle
GSL_G.7_main_1,48308,exploit,idk what a scary place though,840490,495254,10.082666666666666,middle
GSL_G.7_main_1,48309,exploit,thats a great idea,391638,840490,10.134683333333333,middle
GSL_G.7_main_1,48310,exploit,cant have 3 favorites,910349,554266,10.1479,middle
GSL_G.7_main_1,48311,exploit,not how it works,910349,554266,10.2231,middle
GSL_G.7_main_1,48312,exploit,wanna live in the snow?,391638,840490,10.226216666666666,middle
GSL_G.7_main_1,48313,exploit,Pollen makes me sneeze,706895,391638,10.228583333333333,middle
GSL_G.7_main_1,48314,exploit,i got humbled real fast :(,16853,143242,10.294733333333333,middle
GSL_G.7_main_1,48315,exploit,"no, I am studying and doing homework",495254,910349,10.3568,middle
GSL_G.7_main_1,48316,exploit,i have one this thursday and one next thursday,554266,143242,10.361983333333333,middle
GSL_G.7_main_1,48317,exploit,should be gone in my opinion,840490,495254,10.383083333333333,middle
GSL_G.7_main_1,48318,exploit,work hard play hard,495254,910349,10.420666666666667,middle
GSL_G.7_main_1,48319,exploit,yep mines 5 pm on tues,391638,910349,10.51355,middle
GSL_G.7_main_1,48320,exploit,hi monkey,79689,16853,10.51985,middle
GSL_G.7_main_1,48321,exploit,my aunt lost her sunglasses in those delaware waves bc she wasnt expecting it!,143242,16853,10.602216666666667,middle
GSL_G.7_main_1,48322,exploit,i dont know yet,391638,16853,10.6223,middle
GSL_G.7_main_1,48323,exploit,omg good luck!!,143242,554266,10.702233333333334,middle
GSL_G.7_main_1,48324,exploit,lost mine tooooo haha,16853,143242,10.709966666666666,middle
GSL_G.7_main_1,48325,exploit,the food in cancun should be so good,16853,143242,10.7986,middle
GSL_G.7_main_1,48326,exploit,still seeing what i like fosho,391638,16853,10.811783333333333,middle
GSL_G.7_main_1,48327,exploit,mmm idk I definitely wanna go visit places that are cold when im older like to ski and stuff,840490,391638,10.8344,middle
GSL_G.7_main_1,48328,exploit,im jealous,16853,143242,10.858933333333333,middle
GSL_G.7_main_1,48329,exploit,NOOOO the sea swallowed them :(,143242,16853,10.881816666666667,middle
GSL_G.7_main_1,48330,exploit,"yup same here, exam tmo, not ideal",910349,495254,10.923483333333333,middle
GSL_G.7_main_1,48331,exploit,pretty good,391638,143242,10.9368,middle
GSL_G.7_main_1,48332,exploit,"yes fr and children would get on it, that just not appropriate",495254,840490,10.94175,middle
GSL_G.7_main_1,48333,exploit,I HOPE IT IS!!,143242,16853,10.983116666666668,middle
GSL_G.7_main_1,48334,exploit,maybe not to live in cause snow can get pretty old,840490,391638,11.001833333333334,middle
GSL_G.7_main_1,48335,exploit,ME TOO,391638,554266,11.061416666666666,middle
GSL_G.7_main_1,48336,exploit,hi elephant,79689,910349,11.076,middle
GSL_G.7_main_1,48337,exploit,thursday,391638,554266,11.1303,middle
GSL_G.7_main_1,48338,exploit,def! do you have a preferred speciality?,16853,260859,11.1396,middle
GSL_G.7_main_1,48339,exploit,what class is the exam for?,495254,910349,11.170116666666667,middle
GSL_G.7_main_1,48340,exploit,"It's peculiar that you love rain but it makes you sneeze, how does that work?",706895,391638,11.177183333333334,middle
GSL_G.7_main_1,48341,exploit,yeah thats awful,910349,391638,11.183133333333334,middle
GSL_G.7_main_1,48342,exploit,kinda scared,391638,554266,11.204616666666666,middle
GSL_G.7_main_1,48343,exploit,hate late classes,910349,391638,11.23715,middle
GSL_G.7_main_1,48344,exploit,yeah not good for sure,840490,495254,11.243683333333333,middle
GSL_G.7_main_1,48345,exploit,i love spicy food i'm hoping there'll be some there,143242,16853,11.26405,middle
GSL_G.7_main_1,48346,exploit,omg yes i am,495254,16853,11.330716666666667,middle
GSL_G.7_main_1,48347,exploit,and also 3 the week after,554266,143242,11.35505,middle
GSL_G.7_main_1,48348,exploit,whats up panda,910349,79689,11.3683,middle
GSL_G.7_main_1,48349,exploit,do you have anything you like to do for fun?,840490,495254,11.3815,middle
GSL_G.7_main_1,48350,exploit,Tbh no idea,260859,16853,11.42555,middle
GSL_G.7_main_1,48351,exploit,i am allegic to pollen,391638,706895,11.427583333333333,middle
GSL_G.7_main_1,48352,exploit,are you kine?,495254,16853,11.431516666666667,middle
GSL_G.7_main_1,48353,exploit,that's so awful omg!,143242,554266,11.474116666666667,middle
GSL_G.7_main_1,48354,exploit,"ooh for sure, i love spicy too",16853,143242,11.5032,middle
GSL_G.7_main_1,48355,exploit,how many credits are you taking?,143242,554266,11.537116666666666,middle
GSL_G.7_main_1,48356,exploit,monday wednesday thursday,554266,143242,11.548383333333334,middle
GSL_G.7_main_1,48357,exploit,pandas are sick you're lucky,910349,79689,11.550816666666666,middle
GSL_G.7_main_1,48358,exploit,Maybe smth in the surgical field?,260859,16853,11.5621,middle
GSL_G.7_main_1,48359,exploit,i know,554266,143242,11.589533333333334,middle
GSL_G.7_main_1,48360,exploit,only 15,554266,143242,11.656033333333333,middle
GSL_G.7_main_1,48361,exploit,i feel like we don't have any authentic mexican places in cville,16853,143242,11.70565,middle
GSL_G.7_main_1,48362,exploit,Are you going to study or do some R&R,706895,910349,11.7608,middle
GSL_G.7_main_1,48363,exploit,oh wow that's a lot of tests for just 15,143242,554266,11.7654,middle
GSL_G.7_main_1,48364,exploit,YEAH AGREED,143242,16853,11.8715,middle
GSL_G.7_main_1,48365,exploit,ikr,554266,143242,11.877716666666666,middle
GSL_G.7_main_1,48366,exploit,yes make that $$$,16853,260859,11.910233333333334,middle
GSL_G.7_main_1,48367,exploit,"hahaha, no i feel that but I can talk",495254,143242,11.980766666666666,middle
GSL_G.7_main_1,48368,exploit,Ohhh interesting,840490,143242,12.012433333333334,middle
GSL_G.7_main_1,48369,exploit,what class,554266,391638,12.017616666666667,middle
GSL_G.7_main_1,48370,exploit,same,554266,391638,12.031066666666666,middle
GSL_G.7_main_1,48371,exploit,i miss the nova food so so much,143242,16853,12.037216666666666,middle
GSL_G.7_main_1,48372,exploit,yeah so can the hot from experience,391638,840490,12.057533333333334,middle
GSL_G.7_main_1,48373,exploit,i dont have confidence that someone should trust me with their life,16853,260859,12.062916666666666,middle
GSL_G.7_main_1,48374,exploit,what is your major,495254,143242,12.088616666666667,middle
GSL_G.7_main_1,48375,exploit,Are you going to celebrate  valentines day?,706895,910349,12.121883333333333,middle
GSL_G.7_main_1,48376,exploit,literally,16853,143242,12.160116666666667,middle
GSL_G.7_main_1,48377,exploit,everything gets old eventually,391638,840490,12.179566666666666,middle
GSL_G.7_main_1,48378,exploit,i'm a cs major wbu?,143242,495254,12.194616666666667,middle
GSL_G.7_main_1,48379,exploit,I am good how are you!,495254,706895,12.197866666666666,middle
GSL_G.7_main_1,48380,exploit,CS is not for the weak so god bless you,840490,143242,12.210983333333333,middle
GSL_G.7_main_1,48381,exploit,well what is yours,554266,910349,12.226366666666667,middle
GSL_G.7_main_1,48382,exploit,people always say cville has the best food,16853,143242,12.2621,middle
GSL_G.7_main_1,48383,exploit,im like where???,16853,143242,12.297783333333333,middle
GSL_G.7_main_1,48384,exploit,i love places where there is 4 seasons,391638,840490,12.326866666666668,middle
GSL_G.7_main_1,48385,exploit,REALLL,143242,16853,12.3558,middle
GSL_G.7_main_1,48386,exploit,"no im not! im CS, a dime a dozen lolol",16853,495254,12.540166666666666,middle
GSL_G.7_main_1,48387,exploit,hello panda,495254,79689,12.5635,middle
GSL_G.7_main_1,48388,exploit,have you been to peter chang's off of barracks? love that place,143242,16853,12.6082,middle
GSL_G.7_main_1,48389,exploit,platypus,910349,554266,12.615983333333334,middle
GSL_G.7_main_1,48390,exploit,i am good how are you,495254,79689,12.651416666666666,middle
GSL_G.7_main_1,48391,exploit,mmm yes,840490,391638,12.666216666666667,middle
GSL_G.7_main_1,48392,exploit,obviously,910349,554266,12.694233333333333,middle
GSL_G.7_main_1,48393,exploit,Ahh yeah well pollen isn't too bad here compared to the south,706895,391638,12.717216666666667,middle
GSL_G.7_main_1,48394,exploit,do you like theprogram?,16853,495254,12.760083333333334,middle
GSL_G.7_main_1,48395,exploit,accounting,910349,495254,12.7809,middle
GSL_G.7_main_1,48396,exploit,I am kinesiology,495254,143242,12.836533333333334,middle
GSL_G.7_main_1,48397,exploit,sadly,910349,495254,12.842083333333333,middle
GSL_G.7_main_1,48398,exploit,aww thank you! what's your major?,143242,840490,12.888033333333333,middle
GSL_G.7_main_1,48399,exploit,are we allowed to sya?,391638,554266,12.920216666666667,middle
GSL_G.7_main_1,48400,exploit,I am doing well,706895,495254,12.958583333333333,middle
GSL_G.7_main_1,48401,exploit,child psych,391638,554266,12.97405,middle
GSL_G.7_main_1,48402,exploit,oh that sounds so cool!!!,143242,495254,13.0148,middle
GSL_G.7_main_1,48403,exploit,Where would you live with your horses?,840490,391638,13.121066666666668,middle
GSL_G.7_main_1,48404,exploit,"i have, i thought it was good! i just tried Bebedero on downtown mall lastweek, was rly disappointed",16853,143242,13.227816666666667,middle
GSL_G.7_main_1,48405,exploit,it's been pretty good!,79689,143242,13.237366666666667,middle
GSL_G.7_main_1,48406,exploit,lol i think so,554266,391638,13.338816666666666,middle
GSL_G.7_main_1,48407,exploit,the Thai food in cville is good tho,16853,143242,13.340483333333333,middle
GSL_G.7_main_1,48408,exploit,ooh i've never heard of that place!,143242,16853,13.373316666666666,middle
GSL_G.7_main_1,48409,exploit,same !,554266,391638,13.420766666666667,middle
GSL_G.7_main_1,48410,exploit,sup panda,16853,79689,13.43245,middle
GSL_G.7_main_1,48411,exploit,when i was super little i said i wanted a farm in norway,391638,840490,13.44535,middle
GSL_G.7_main_1,48412,exploit,"need to study, have an exam tmo so will be doing that instead of valetines day",910349,706895,13.453016666666667,middle
GSL_G.7_main_1,48413,exploit,i've tried monsoon siam!,143242,16853,13.469883333333334,middle
GSL_G.7_main_1,48414,exploit,ah first year?,16853,391638,13.5594,middle
GSL_G.7_main_1,48415,exploit,omg i love bears so this is very exciting for me lol,79689,143242,13.6096,middle
GSL_G.7_main_1,48416,exploit,but i want to live on the east coast,391638,840490,13.641983333333334,middle
GSL_G.7_main_1,48417,exploit,I'm a biology major,840490,143242,13.671283333333333,middle
GSL_G.7_main_1,48418,exploit,"I absolutely love the program. I didn't want to go to a large school, but when I got into UVA I was like well duhh I have to come here. So I am really glad that it is a super small cohort of students",495254,16853,13.706833333333334,middle
GSL_G.7_main_1,48419,exploit,loooove monsoon,16853,143242,13.724466666666666,middle
GSL_G.7_main_1,48420,exploit,Sorry that you are tired hopefully you cab get some rest soon,706895,554266,13.789433333333333,middle
GSL_G.7_main_1,48421,exploit,there's a jamaican place i recently tried something from this weekend and it was delicious,143242,16853,13.840883333333334,middle
GSL_G.7_main_1,48422,exploit,"its my fave, also pineapples thai",16853,143242,13.854333333333333,middle
GSL_G.7_main_1,48423,exploit,oh i've never been to pineapples!,143242,16853,13.973133333333333,middle
GSL_G.7_main_1,48424,exploit,but I may switch it up who knows,840490,143242,13.973983333333333,middle
GSL_G.7_main_1,48425,exploit,what year are you,495254,143242,14.089183333333333,middle
GSL_G.7_main_1,48426,exploit,wow i didnt know we had jamaican food here,16853,143242,14.104066666666666,middle
GSL_G.7_main_1,48427,exploit,i'm still a first year so i haven't really been out as much,143242,16853,14.113683333333332,middle
GSL_G.7_main_1,48428,exploit,oh that sounds awful,495254,910349,14.206366666666666,middle
GSL_G.7_main_1,48429,exploit,first year wbu!,143242,495254,14.24695,middle
GSL_G.7_main_1,48430,exploit,Lmao its not for the money,260859,16853,14.290233333333333,middle
GSL_G.7_main_1,48431,exploit,and i am really loving virginia out of all 3 states ive lived before so i lowk wanna stay but life has its way so i guess its up to the universe,391638,840490,14.312133333333334,middle
GSL_G.7_main_1,48432,exploit,For prestige and passion,260859,16853,14.396466666666667,middle
GSL_G.7_main_1,48433,exploit,AWW i like bears too,143242,79689,14.3973,middle
GSL_G.7_main_1,48434,exploit,yep,391638,16853,14.418516666666667,middle
GSL_G.7_main_1,48435,exploit,I am a kinesiology major what about you?,495254,910349,14.4388,middle
GSL_G.7_main_1,48436,exploit,"im a 4th year, trust me it doesnt get much better - insert crying emoji",16853,143242,14.478133333333334,middle
GSL_G.7_main_1,48437,exploit,we're like the three bare bears!,143242,79689,14.511816666666666,middle
GSL_G.7_main_1,48438,exploit,idk i think elephants are pretty cool too,79689,910349,14.523766666666667,middle
GSL_G.7_main_1,48439,exploit,oh yes so true,840490,391638,14.546866666666666,middle
GSL_G.7_main_1,48440,exploit,what other states did you live in?,840490,391638,14.649966666666666,middle
GSL_G.7_main_1,48441,exploit,pandas are cute but like what else do they do,79689,910349,14.779166666666667,middle
GSL_G.7_main_1,48442,exploit,pre-comm for me,910349,495254,14.788416666666667,middle
GSL_G.7_main_1,48443,exploit,NOOO i'm hoping some of my friends will have cars next year so it'll be easier to venture out,143242,16853,14.800983333333333,middle
GSL_G.7_main_1,48444,exploit,north carolina georgia and florida,391638,840490,14.857333333333333,middle
GSL_G.7_main_1,48445,exploit,yeah accounting sucks,910349,495254,14.873633333333334,middle
GSL_G.7_main_1,48446,exploit,"Oh that okay too, hopefully you can do well and celebrate",706895,910349,14.92775,middle
GSL_G.7_main_1,48447,exploit,"I really like to hang out with friends, be outside, try new foods, thrift, go to the beach, etc",495254,840490,14.930266666666666,middle
GSL_G.7_main_1,48448,exploit,oh that sounds awesome!!!,143242,840490,14.94745,middle
GSL_G.7_main_1,48449,exploit,how about you,495254,840490,15.03465,middle
GSL_G.7_main_1,48450,exploit,i wish i could do biology but it's so hard for me :(,143242,840490,15.087266666666666,middle
GSL_G.7_main_1,48451,exploit,"very true, im grateful that my interest makes money as well",16853,260859,15.089133333333333,middle
GSL_G.7_main_1,48452,exploit,not sure honestly,910349,79689,15.120433333333333,middle
GSL_G.7_main_1,48453,exploit,do you have any plans for vday,554266,495254,15.139233333333333,middle
GSL_G.7_main_1,48454,exploit,i just see videos of them rolling around in zoos,910349,79689,15.288383333333334,middle
GSL_G.7_main_1,48455,exploit,do you have any plans for vday,554266,910349,15.3229,middle
GSL_G.7_main_1,48456,exploit,so thats cool,910349,79689,15.359133333333334,middle
GSL_G.7_main_1,48457,exploit,oh how do you like it?,391638,554266,15.379183333333334,middle
GSL_G.7_main_1,48458,exploit,You got a job/internship lined up?,260859,16853,15.388116666666667,middle
GSL_G.7_main_1,48459,exploit,OMG YES,79689,143242,15.432883333333333,middle
GSL_G.7_main_1,48460,exploit,what year are you,495254,910349,15.44485,middle
GSL_G.7_main_1,48461,exploit,yea! are you from VA?,16853,495254,15.474033333333333,middle
GSL_G.7_main_1,48462,exploit,yes thats the goal,910349,706895,15.553516666666667,middle
GSL_G.7_main_1,48463,exploit,well see,910349,706895,15.57575,middle
GSL_G.7_main_1,48464,exploit,yes me too!! what dorm do you live in,495254,143242,15.61965,middle
GSL_G.7_main_1,48465,exploit,fingers crossed,910349,706895,15.622466666666666,middle
GSL_G.7_main_1,48466,exploit,"I definitely think you could if I'm doing it lol, but yeah you have to kind of get used to being mid a lot",840490,143242,15.67145,middle
GSL_G.7_main_1,48467,exploit,second,910349,495254,15.721983333333334,middle
GSL_G.7_main_1,48468,exploit,wbu,910349,495254,15.739783333333333,middle
GSL_G.7_main_1,48469,exploit,i'm in balz dobie! wbu?,143242,495254,15.778483333333334,middle
GSL_G.7_main_1,48470,exploit,yess car is essential,16853,143242,15.7803,middle
GSL_G.7_main_1,48471,exploit,are u gonna live off or on grounds,16853,143242,15.884983333333333,middle
GSL_G.7_main_1,48472,exploit,naw I have an exam,910349,554266,15.921783333333334,middle
GSL_G.7_main_1,48473,exploit,how are you enjoying the weather,495254,706895,15.956916666666666,middle
GSL_G.7_main_1,48474,exploit,do you?,910349,554266,15.964016666666666,middle
GSL_G.7_main_1,48475,exploit,i was thinking the same thing :D,79689,143242,15.980316666666667,middle
GSL_G.7_main_1,48476,exploit,I know I will instant sweat in the summer,706895,840490,15.9955,middle
GSL_G.7_main_1,48477,exploit,i'm at bice next year!,143242,16853,16.000616666666666,middle
GSL_G.7_main_1,48478,exploit,flowers?,910349,554266,16.03975,middle
GSL_G.7_main_1,48479,exploit,yep i lived in NC and iit was tragic for my allergies,391638,706895,16.070783333333335,middle
GSL_G.7_main_1,48480,exploit,chocolate?,910349,554266,16.104066666666668,middle
GSL_G.7_main_1,48481,exploit,YESS i'm so glad omg i miss watching that,143242,79689,16.189383333333332,middle
GSL_G.7_main_1,48482,exploit,"yes, full time job secured im cruising now!",16853,260859,16.247333333333334,middle
GSL_G.7_main_1,48483,exploit,"i'm well, how are you :)",79689,706895,16.257433333333335,middle
GSL_G.7_main_1,48484,exploit,nice dinner maybe?,910349,554266,16.296766666666667,middle
GSL_G.7_main_1,48485,exploit,unfortunately it is in NOVA,16853,260859,16.303683333333332,middle
GSL_G.7_main_1,48486,exploit,not looking forward to that,16853,260859,16.386616666666665,middle
GSL_G.7_main_1,48487,exploit,i like it a lot,554266,391638,16.431633333333334,middle
GSL_G.7_main_1,48488,exploit,lol i didnt choose,391638,79689,16.43915,middle
GSL_G.7_main_1,48489,exploit,"I like hiking, working out, going on walks, reading, and listening to music",840490,495254,16.452266666666667,middle
GSL_G.7_main_1,48490,exploit,Oh why not?,260859,16853,16.49325,middle
GSL_G.7_main_1,48491,exploit,I think novas great,260859,16853,16.57085,middle
GSL_G.7_main_1,48492,exploit,nope! My boyfriend and I do long distance but I will see him this weekend!,495254,554266,16.586016666666666,middle
GSL_G.7_main_1,48493,exploit,i just dont know what to expect for exams,554266,391638,16.593533333333333,middle
GSL_G.7_main_1,48494,exploit,I wish I thrifted more,840490,495254,16.724766666666667,middle
GSL_G.7_main_1,48495,exploit,"sweet! i live right by there, and my friends in bice really love it",16853,143242,16.726866666666666,middle
GSL_G.7_main_1,48496,exploit,yeahh i'm pretty squeamish so biology is just tough for me in general,143242,840490,16.743266666666667,middle
GSL_G.7_main_1,48497,exploit,It's ok nice break from the rain this week,706895,495254,16.80516666666667,middle
GSL_G.7_main_1,48498,exploit,How about you?,706895,495254,16.805733333333333,middle
GSL_G.7_main_1,48499,exploit,me too i like it but still lots of material,391638,554266,16.930233333333334,middle
GSL_G.7_main_1,48500,exploit,ohhh yeah that'll do it fs,840490,143242,16.954483333333332,middle
GSL_G.7_main_1,48501,exploit,"Oh fun! I know a lot of people in balz, I am in Woody",495254,143242,16.955,middle
GSL_G.7_main_1,48502,exploit,oh sweet that will be so fun,554266,495254,16.963816666666666,middle
GSL_G.7_main_1,48503,exploit,It's ok nice break from the rain this week,706895,495254,16.9822,middle
GSL_G.7_main_1,48504,exploit,"just grew up there, so was looking to explore a new city",16853,260859,16.983733333333333,middle
GSL_G.7_main_1,48505,exploit,oh that's good i'm so glad! i've been a little worried bc the housing process was SO CONFUSING,143242,16853,17.0123,middle
GSL_G.7_main_1,48506,exploit,it is awful,495254,143242,17.012933333333333,middle
GSL_G.7_main_1,48507,exploit,"especially for tech, cali would be cool",16853,260859,17.124366666666667,middle
GSL_G.7_main_1,48508,exploit,are you looking at med schools everywhere?,16853,260859,17.199533333333335,middle
GSL_G.7_main_1,48509,exploit,my bf is taking me to dinner thursday,554266,495254,17.218216666666667,middle
GSL_G.7_main_1,48510,exploit,OH NOO i know people in cauthen and they hate it,143242,495254,17.2534,middle
GSL_G.7_main_1,48511,exploit,i'm doing alright!,79689,495254,17.390966666666667,middle
GSL_G.7_main_1,48512,exploit,"I am loving the weather, I cannot wait for the weather to get warmer",495254,706895,17.43365,middle
GSL_G.7_main_1,48513,exploit,yeah,554266,391638,17.4406,middle
GSL_G.7_main_1,48514,exploit,do you guys still have that centipede infestation,143242,495254,17.449716666666667,middle
GSL_G.7_main_1,48515,exploit,have you lived in one place your whole life?,391638,840490,17.460533333333334,middle
GSL_G.7_main_1,48516,exploit,I understand. So do you have plans this week for valentine's day?,706895,391638,17.471133333333334,middle
GSL_G.7_main_1,48517,exploit,my cs journey stopped with ap cs in high school sadly,840490,143242,17.48046666666667,middle
GSL_G.7_main_1,48518,exploit,how're you feeling about this study lol,79689,495254,17.507716666666667,middle
GSL_G.7_main_1,48519,exploit,"Yeah thats fair, many opporutnities in cali",260859,16853,17.53125,middle
GSL_G.7_main_1,48520,exploit,I do lowkey wish we could get more snow,495254,706895,17.567416666666666,middle
GSL_G.7_main_1,48521,exploit,aww,143242,840490,17.69175,middle
GSL_G.7_main_1,48522,exploit,"Not too sure, here would be nice, or somewhere in DC",260859,16853,17.701983333333335,middle
GSL_G.7_main_1,48523,exploit,honestly i miss ap cs so much,143242,840490,17.76495,middle
GSL_G.7_main_1,48524,exploit,oh wow,840490,391638,17.817233333333334,middle
GSL_G.7_main_1,48525,exploit,"I think this is nice, I am a talker",495254,79689,17.8337,middle
GSL_G.7_main_1,48526,exploit,all of the above i hope,554266,910349,17.83428333333333,middle
GSL_G.7_main_1,48527,exploit,"its roughhh, i heard so many people didn't get what they wanted this year",16853,143242,17.912666666666667,middle
GSL_G.7_main_1,48528,exploit,so this isn't too bad for me,495254,79689,17.922166666666666,middle
GSL_G.7_main_1,48529,exploit,i hope my boyfriend makes it special for me,554266,910349,17.971516666666666,middle
GSL_G.7_main_1,48530,exploit,wow lucky,910349,554266,18.0338,middle
GSL_G.7_main_1,48531,exploit,yeah I have lived in NC my whole life,840490,391638,18.039566666666666,middle
GSL_G.7_main_1,48532,exploit,Me too lol I am a winter baby I like the snow,706895,495254,18.094783333333332,middle
GSL_G.7_main_1,48533,exploit,whats ur major?,16853,143242,18.1512,middle
GSL_G.7_main_1,48534,exploit,and I guess no Virginia,840490,391638,18.196233333333332,middle
GSL_G.7_main_1,48535,exploit,right now i am like gaslighting myself into thinking i want to major in it but its so soon for me,391638,554266,18.231016666666665,middle
